ResponseID,IPadd,start,end,duration,compare,bonmor_1,bonmor_2,moral1,shallo1,superf1,compet1,status1,appear1,ineq1,keepup1,fitmor_1,fitmor_2,moral2,shallo2,superf2,compet2,status2,appear2,ineq2,keepup2,houmor_1,houmor_2,moral3,shallo3,superf3,compet3,status3,appear3,ineq3,keepup3,carmor_1,carmor_2,moral4,shallo4,superf4,compet4,status4,appear4,ineq4,keepup4,commor_1,commor_2,moral5,shallo5,superf5,compet5,status5,appear5,ineq5,keepup5,gpamor_1,gpamor_2,moral6,shallo6,superf6,compet6,status6,appear6,ineq6,keepup6,moral,shallo,superf,shal_sup,compet,status,appear,ineq,keepup,filltm ,MIS_I1,MIS_I2,MIS_I3r,MIS_I4r,MIS_I5,MIS_S1,MIS_S2,MIS_S3,MIS_S4,MIS_S5,MIS,MIS_I,MIS_S,compet_1,compet_2,compet_3,compet_4,tr_comp,SCO_1,SCO_2,SCO_3,SCO_4,SCO_5r,SCO_6,SCO_7,SCO_8,SCO_9,SCO_10,SCO_11r,SCO,attn,PIgen,PIsoc,PIfor,PIecon,PIavg,mturkid,age,gender,open,Latitude,Longitude
R_2VdsTrGmbEioh5t,40.134.221.85,10/16/2018 13:24,10/16/2018 13:42,17.66666667,-1,4,4,4,5,5,5,5,5,4,4,3,3,3,5,5,8,8,8,3,7,4,4,4,5,5,6,6,7,4,6,4,4,4,6,7,8,8,8,4,7,4,4,4,5,5,6,7,8,4,6,7,4,5.5,3,3,5,3,3,3,5,4.083333333,4.833333333,5,4.916666667,6.333333333,6.166666667,6.5,3.666666667,5.833333333,77.115,4,4,4,4,3,2,4,3,2,4,3.4,3.8,3,5,5,5,5,5,3,6,3,5,5,5,5,5,6,4,5,4.727272727,0,5,5,5,5,5,A3DMJ1OMNLKZ3V,47,2,,29.52340698,-98.52729797
R_33lh4sKiqTJrq89,71.63.204.163,10/16/2018 13:29,10/16/2018 13:42,12.93333334,1,4,4,4,4,3,7,5,4,2,4,4,4,4,4,3,4,4,6,2,4,4,4,4,4,3,6,4,5,2,3,4,4,4,6,6,7,6,6,2,5,4,4,4,5,4,6,6,6,2,6,6,6,6,3,1,6,3,3,1,2,4.333333333,4.333333333,3.333333333,3.833333333,6,4.666666667,5,1.833333333,4,77.199,5,4,5,2,4,1,1,1,1,1,2.5,4,1,1,2,2,4,2.25,1,2,2,2,1,1,6,1,2,1,2,1.909090909,0,6,4,5,7,5.333333333,AJFVK3O1D7SPE,37,2,,45.48869324,-122.5091019
R_2sU3ffNiEvuCdpF,192.241.235.244,10/16/2018 13:33,10/16/2018 13:42,8.733333332,1,6,6,6,7,7,6,7,6,5,6,5,5,5,7,7,8,7,8,3,7,6,6,6,5,5,8,8,5,5,5,5,6,5.5,6,6,8,8,7,5,5,6,6,6,6,6,7,5,5,5,5,3,3,3,6,6,4,5,6,5,6,5.25,6.166666667,6.166666667,6.166666667,6.833333333,6.666666667,6.166666667,4.666666667,5.666666667,77.16,5,4,5,1,5,3,4,4,5,4,4,4,4,4,4,3,5,4,6,5,5,4,2,6,5,5,6,6,4,4.909090909,0,6,6,6,6,6,A1II4VJWIALNR5,30,1,none,37.73530579,-122.3731995
R_pRHLsO8fZcXkYxz,99.60.232.109,10/16/2018 13:36,10/16/2018 13:42,6.133333332,-1,3,2,2.5,4,3,3,3,4,2,3,3,2,2.5,3,3,3,4,4,4,3,2,3,2.5,3,3,4,3,3,4,3,2,3,2.5,3,4,3,3,3,5,3,3,2,2.5,3,3,4,3,3,3,4,3,2,2.5,3,3,4,3,3,3,3,2.5,3.166666667,3.166666667,3.166666667,3.5,3.166666667,3.333333333,3.5,3.166666667,77.1,2,3,4,3,4,4,4,2,2,4,3.2,3.2,3.2,3,4,1,5,3.25,3,3,3,2,6,3,3,3,3,3,5,3.363636364,0,2,3,2,2,2.333333333,A37KREDYGDTP4U,26,1,,38.70230103,-90.36440277
R_bPMTRTYkX48llVD,104.1.236.22,10/16/2018 13:34,10/16/2018 13:42,7.900000003,1,4,4,4,3,3,5,4,4,2,4,4,4,4,3,3,3,4,6,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,3,3,5,3,3,4,4,4,3,3,3,3.833333333,3.5,4,3.666666667,4,77.121,5,5,5,1,5,3,4,4,3,4,3.9,4.2,3.6,3,4,3,4,3.5,4,5,5,5,4,5,6,6,6,5,4,5,0,7,7,7,7,7,A3CMYCGP1G9WKD,48,2,,34.44819641,-86.92420197
R_1mOEgT5ye6JiDd5,70.185.192.222,10/16/2018 13:36,10/16/2018 13:42,6.533333331,-1,5,5,5,1,1,5,3,4,1,7,4,4,4,6,6,3,6,8,1,7,4,4,4,5,5,6,6,7,3,7,4,3,3.5,5,4,4,5,5,4,6,6,5,5.5,3,4,3,3,4,1,4,5,4,4.5,3,3,5,4,4,1,5,4.416666667,3.833333333,3.833333333,3.833333333,4.333333333,4.5,5.333333333,1.833333333,6,77.041,5,5,5,5,5,3,4,3,4,3,4.2,5,3.4,3,4,4,5,4,4,5,6,6,5,5,5,6,5,5,3,5,0,2,2,2,2,2,AZ8JL3QNIPY4U,28,2,,36.06170654,-95.94419861
R_2EGKV5lxWFoAarf,67.181.28.103,10/16/2018 13:32,10/16/2018 13:42,10.76666667,-1,4,4,4,4,3,7,5,4,4,6,4,2,3,7,8,6,5,8,3,7,4,3,3.5,5,4,6,6,3,3,4,4,3,3.5,6,7,8,8,7,5,7,4,3,3.5,4,3,5,3,3,2,4,4,4,4,1,1,3,1,1,2,4,3.583333333,4.5,4.333333333,4.416666667,5.833333333,4.666666667,4.333333333,3.166666667,5.333333333,77.187,5,5,5,5,5,3,3,3,3,2,3.9,5,2.8,1,2,3,3,2.25,6,3,7,2,4,4,5,5,5,6,4,4.636363636,0,4,3,4,4,3.666666667,AQ9Y6WD8O72ZC,28,2,,38.69520569,-121.3074951
R_Z2z53V65XMtNeHT,216.107.34.203,10/16/2018 13:31,10/16/2018 13:43,12.1,1,6,5,5.5,7,6,7,7,8,6,6,7,6,6.5,6,7,7,6,8,6,6,6,7,6.5,6,7,8,7,6,6,5,7,6,6.5,6,7,8,6,7,5,6,5,6,5.5,6,7,8,7,8,6,7,6,7,6.5,6,7,8,7,7,6,7,6.166666667,6.166666667,6.833333333,6.5,7.666666667,6.666666667,7.333333333,5.833333333,6.166666667,77.148,5,5,1,2,4,4,3,4,4,4,3.6,3.4,3.8,4,4,5,4,4.25,5,5,6,6,1,6,7,5,7,7,2,5.181818182,0,6,7,6,7,6.666666667,A1M9A8VTVTMTH8,34,1,NICE,37.75100708,-97.8219986
R_2Cl8R1dAArWZSDl,216.107.42.238,10/16/2018 13:37,10/16/2018 13:43,5.516666668,1,6,4,5,7,5,7,8,6,6,7,5,6,5.5,6,8,7,6,8,6,5,5,7,6,6,7,8,7,6,6,7,5,7,6,7,8,7,6,8,5,7,5,4,4.5,5,6,6,5,7,5,4,4,6,5,4,6,5,6,5,5,7,5.333333333,5.833333333,6.666666667,6.25,6.666666667,6.333333333,6.666666667,5.5,6.166666667,79.058,5,4,2,2,5,3,3,4,4,5,3.7,3.6,3.8,3,4,4,5,4,6,5,7,7,2,4,7,6,5,5,3,5.181818182,0,5,6,7,5,6,AVH6UWCUHPVEK,30,1,nice work,37.75100708,-97.8219986
R_2b1bNez489zb1s9,107.178.131.110,10/16/2018 13:33,10/16/2018 13:43,10.08333333,-1,7,6,6.5,8,8,7,8,7,7,7,6,5,5.5,7,6,7,7,7,5,5,7,6,6.5,6,6,7,7,7,6,5,3,3,3,6,5,6,7,6,4,4,3,4,3.5,7,6,6,6,7,4,4,5,5,5,7,6,5,6,6,6,5,5,6.833333333,6.166666667,6.5,6.333333333,6.833333333,6.666666667,5.333333333,5,77.166,4,4,3,1,5,4,5,5,4,5,4,3.4,4.6,5,4,4,5,4.5,5,5,4,5,2,4,6,5,4,6,3,4.454545455,0,2,2,2,2,2,A21XVZ0Q2DJKEN,28,1,,37.75100708,-97.8219986
R_UsEj2C53LqNwNiN,73.2.39.20,10/16/2018 13:34,10/16/2018 13:43,8.866666665,-1,4,3,3.5,8,8,8,8,8,2,7,6,5,5.5,8,8,6,8,8,2,6,4,5,4.5,8,7,8,8,8,1,7,2,3,2.5,8,8,8,8,8,1,7,5,6,5.5,4,3,4,6,5,1,4,3,4,3.5,8,8,8,8,8,1,7,4.166666667,7.333333333,7,7.166666667,7,7.666666667,7.5,1.333333333,6.333333333,77.166,3,5,5,5,5,4,4,4,5,4,4.4,4.6,4.2,4,4,4,5,4.25,4,3,2,5,3,4,3,5,4,4,7,4,0,6,6,6,6,6,A2B4GWF7MF7AOB,29,1,,36.64860535,-119.998703
R_OMVsDsXuOGRNahj,71.120.176.30,10/16/2018 13:28,10/16/2018 13:43,15.7,1,4,4,4,1,1,1,1,1,1,4,4,4,4,7,7,1,5,8,1,7,4,4,4,3,3,5,6,6,1,5,4,4,4,3,3,5,6,7,1,6,4,4,4,3,3,4,6,7,1,6,4,4,4,1,1,8,7,1,1,7,4,3,3,3,4,5.166666667,5,1,5.833333333,77.106,5,5,5,4,5,1,4,1,4,4,3.8,4.8,2.8,4,2,4,5,3.75,3,5,6,1,6,6,7,6,6,2,7,5,0,6,3,6,7,5.333333333,A1N3YG2X9SO4PN,29,1,,36.80639648,-76.41459656
R_CjqmG60QCime1K9,67.174.66.252,10/16/2018 13:25,10/16/2018 13:43,18.29999999,-1,7,7,7,1,1,1,1,1,4,1,5,5,5,5,5,5,5,8,1,7,4,4,4,6,6,7,7,8,4,7,4,4,4,5,5,5,5,5,4,7,4,4,4,5,5,5,5,5,4,7,4,4,4,5,5,5,5,5,4,7,4.666666667,4.5,4.5,4.5,4.666666667,4.666666667,5.333333333,3.5,6,77.017,5,5,1,5,5,3,3,3,4,3,3.7,4.2,3.2,2,3,4,4,3.25,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,ASB83F0JJMDZ9,42,2,,37.38250732,-79.2181015
R_2bH5LU1q9Q7otHm,24.251.93.92,10/16/2018 13:26,10/16/2018 13:43,17.91666666,1,4,3,3.5,6,6,7,7,7,6,6,5,3,4,4,5,7,7,6,3,7,5,5,5,5,5,6,6,6,2,6,5,5,5,7,8,7,8,7,4,7,5,5,5,6,6,6,4,5,3,5,6,6,6,4,4,7,7,7,1,7,4.75,5.333333333,5.666666667,5.5,6.666666667,6.5,6.333333333,3.166666667,6.333333333,77.008,5,4,5,5,5,2,3,3,2,4,3.8,4.8,2.8,4,5,4,4,4.25,4,4,5,4,6,4,5,5,5,4,6,4.727272727,0,2,2,3,2,2.333333333,AUBEDYEM7ZEJZ,62,1,,33.39169312,-111.9248962
R_2VPeRj1pLhMxtLb,73.184.216.107,10/16/2018 13:31,10/16/2018 13:44,12.43333334,-1,5,3,4,3,4,8,7,7,4,7,4,3,3.5,3,3,6,6,8,2,3,3,3,3,3,3,7,4,4,2,5,3,3,3,3,1,7,6,7,2,5,4,5,4.5,1,1,4,3,3,1,2,5,6,5.5,1,1,6,3,3,1,6,3.916666667,2.333333333,2.166666667,2.25,6.333333333,4.833333333,5.333333333,2,4.666666667,77.107,5,5,5,5,5,2,4,3,3,4,4.1,5,3.2,4,5,4,5,4.5,5,6,5,2,5,4,6,6,7,5,6,5.181818182,0,1,1,1,1,1,A15EZCN5OCG62W,28,1,,33.6053009,-84.48130035
R_R90XRjxta5lzmPn,68.132.100.176,10/16/2018 13:31,10/16/2018 13:44,12.2,1,5,5,5,3,3,8,8,6,1,5,4,5,4.5,6,6,7,7,8,2,7,4,4,4,4,4,6,6,6,1,6,4,4,4,6,6,7,7,5,1,6,4,4,4,3,3,4,5,5,1,4,7,7,7,1,1,7,1,1,1,6,4.75,3.833333333,3.833333333,3.833333333,6.5,5.666666667,5.166666667,1.166666667,5.666666667,77.086,5,5,5,5,5,3,4,3,4,4,4.3,5,3.6,4,4,4,4,4,7,5,5,5,5,5,6,3,5,5,5,5.090909091,0,5,4,5,6,5,A16KMPWYUZO0M6,35,1,,40.76179504,-73.32929993
R_O71OrzIB3TNPgWZ,71.185.25.37,10/16/2018 13:35,10/16/2018 13:44,8.733333332,1,4,4,4,1,1,7,1,1,4,4,4,4,4,5,5,1,5,8,4,4,4,4,4,1,1,1,1,1,4,4,4,4,4,1,1,1,1,1,4,4,4,4,4,1,1,1,1,1,4,4,4,4,4,1,1,1,1,1,4,4,4,1.666666667,1.666666667,1.666666667,2,1.666666667,2.166666667,4,4,77.108,3,5,3,3,3,3,3,3,3,3,3.2,3.4,3,3,3,3,3,3,1,1,1,1,7,1,1,1,1,1,7,2.090909091,1,4,4,4,4,4,A1JRAGIQ40I53R,39,1,,40.14959717,-75.37960052
R_T0oeCzjcpFBGJvb,98.167.127.34,10/16/2018 13:36,10/16/2018 13:44,8.266666661,-1,6,3,4.5,6,4,3,6,7,3,6,3,5,4,3,5,6,4,3,3,2,6,4,5,7,4,3,6,4,5,3,3,6,4.5,3,6,7,4,3,6,3,6,5,5.5,7,4,6,4,4,5,4,5,6,5.5,7,4,3,6,4,5,4,4.833333333,5.5,4.5,5,4.666666667,5,4.166666667,4.5,3.666666667,77.07,2,4,2,4,4,2,1,2,4,2,2.7,3.2,2.2,2,2,3,4,2.75,6,3,2,2,6,6,4,5,3,5,3,4.090909091,0,6,3,2,5,3.333333333,A3MHKFOJIXO7QN,24,1,,36.32650757,-115.339798
R_1Ih179byU6og8YW,23.94.45.162,10/16/2018 13:34,10/16/2018 13:44,10.05,-1,6,5,5.5,6,7,7,7,7,6,6,6,5,5.5,6,7,7,7,7,5,6,5,6,5.5,7,6,7,7,7,5,6,6,6,6,6,7,7,6,7,5,6,6,5,5.5,6,7,7,6,7,5,6,6,6,6,6,7,7,6,7,5,6,5.666666667,6.166666667,6.833333333,6.5,7,6.5,7,5.166666667,6,77.04,4,4,3,2,4,4,4,4,4,3,3.6,3.4,3.8,4,3,4,4,3.75,6,5,5,6,2,5,5,5,6,6,3,4.909090909,0,5,6,5,6,5.666666667,A2XLY9HJ581X0F,25,2,good,39.29040527,-76.61219788
R_25tjD37sgaxfNRf,41.80.83.137,10/16/2018 13:36,10/16/2018 13:44,8.833333334,1,6,6,6,3,3,7,7,7,6,6,4,4,4,7,6,7,7,8,6,7,4,4,4,3,3,7,7,7,6,6,4,4,4,4,4,8,8,8,6,7,4,4,4,3,3,6,6,7,5,6,4,4,4,3,3,7,5,5,6,6,4.333333333,3.833333333,3.666666667,3.75,7,6.666666667,7,5.833333333,6.333333333,77.062,4,4,5,4,5,4,4,4,4,4,4.2,4.4,4,3,4,2,4,3.25,2,2,5,2,2,2,4,4,2,5,4,3.090909091,0,2,2,2,6,3.333333333,A2UUKFTD0VUX2S,33,1,,1,38
R_2QJULEm4KCXB2fU,108.187.189.52,10/16/2018 13:35,10/16/2018 13:45,9.483333339,1,4,4,4,5,6,4,5,5,4,4,4,4,4,5,5,5,5,5,4,5,4,4,4,5,5,5,5,5,4,3,4,4,4,5,5,5,5,5,4,4,5,4,4.5,4,6,4,4,5,3,4,4,4,4,5,4,4,4,4,4,4,4.083333333,4.833333333,5.166666667,5,4.5,4.666666667,4.833333333,3.833333333,4,77.023,3,4,5,3,3,3,4,3,4,4,3.6,3.6,3.6,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4.090909091,0,6,6,5,6,5.666666667,A3J1Q4TAMN28MJ,31,1,NOTHING,37.75100708,-97.8219986
R_31uYTESmaInAhPb,5.62.47.62,10/16/2018 13:25,10/16/2018 13:45,19.66666666,-1,5,4,4.5,6,5,5,4,6,5,4,5,4,4.5,6,5,8,8,7,3,7,4,5,4.5,7,6,8,8,8,4,7,5,5,5,7,7,8,8,7,5,7,6,5,5.5,7,7,8,8,7,6,7,5,5,5,7,7,8,8,7,6,7,4.833333333,6.666666667,6.166666667,6.416666667,7.5,7.333333333,7,4.833333333,6.5,77.02,4,3,2,2,4,3,3,4,5,3,3.3,3,3.6,4,5,4,4,4.25,6,6,6,4,1,5,5,4,5,3,4,4.454545455,0,4,4,4,4,4,A3AL31T23P4ZZ5,28,1,about the fruits to find,37.75100708,-97.8219986
R_2PAwEK0FlRtJv3X,38.127.145.15,10/16/2018 13:40,10/16/2018 13:45,5.316666673,1,5,6,5.5,6,7,6,7,6,5,6,4,5,4.5,7,7,6,7,6,6,5,4,5,4.5,6,7,6,7,6,6,5,5,4,4.5,6,7,6,7,6,6,5,5,6,5.5,6,6,7,6,7,6,5,5,4,4.5,6,7,6,7,6,5,6,4.833333333,6.166666667,6.833333333,6.5,6.166666667,6.833333333,6.166666667,5.666666667,5.333333333,77.141,4,4,1,2,5,5,5,4,4,5,3.9,3.2,4.6,3,4,4,3,3.5,5,5,6,6,3,5,6,6,6,5,2,5,1,5,6,5,6,5.666666667,A2PE39LJ9738IY,35,1,good,39.0480957,-77.47280121
R_QnznNqHMU4NZz0J,192.238.218.171,10/16/2018 13:38,10/16/2018 13:46,8.066666666,1,6,7,6.5,6,6,5,7,6,4,5,5,6,5.5,6,7,5,4,5,3,2,4,5,4.5,5,6,7,6,5,5,6,6,5,5.5,6,7,6,5,6,6,5,5,6,5.5,5,6,7,6,5,5,4,6,5,5.5,5,6,5,4,5,5,4,5.5,5.5,6.333333333,5.916666667,5.833333333,5.333333333,5.333333333,4.666666667,4.333333333,77.083,3,2,2,2,3,3,3,4,3,2,2.7,2.4,3,3,3,4,4,3.5,4,4,5,3,4,5,4,3,4,5,4,4.090909091,0,7,6,7,6,6.333333333,AKMLGQP29W61U,43,1,,37.75100708,-97.8219986
R_1iqx0XnAiSmnKp5,72.198.74.135,10/16/2018 13:41,10/16/2018 13:46,4.816666672,1,5,5,5,4,3,6,6,7,2,6,5,5,5,4,4,6,6,6,2,6,5,5,5,3,3,5,6,6,3,6,5,5,5,4,4,4,6,6,3,6,5,5,5,3,3,4,6,5,2,5,5,5,5,3,3,6,6,6,2,6,5,3.5,3.333333333,3.416666667,5.166666667,6,6,2.333333333,5.833333333,77.045,4,4,5,5,4,1,1,4,1,2,3.1,4.4,1.8,2,3,2,3,2.5,4,5,3,5,5,5,4,4,4,5,5,4.454545455,0,1,1,1,1,1,A3OB6REG5CGHK1,57,1,,35.5184021,-97.57460022
R_3PXjdUSoIlFqcGy,104.131.188.187,10/16/2018 13:39,10/16/2018 13:46,6.766666666,1,6,7,6.5,8,7,6,7,8,2,6,5,4,4.5,7,6,6,8,7,6,7,6,5,5.5,8,7,8,7,6,7,7,7,6,6.5,8,7,8,7,8,7,7,7,6,6.5,8,8,8,7,8,7,7,6,7,6.5,8,7,8,7,8,7,7,6,7.833333333,7,7.416666667,7.333333333,7.166666667,7.5,6,6.833333333,78.668,4,4,2,2,4,5,5,5,5,5,4.1,3.2,5,5,5,4,5,4.75,6,6,5,7,4,7,7,7,6,5,3,5.727272727,0,7,7,6,7,6.666666667,AG0A8IS456CGF,30,2,VERY GOOD SURVEY,40.83439636,-74.13770294
R_9F8qoaPLtpL88Nj,190.124.31.21,10/16/2018 13:39,10/16/2018 13:46,7.616666666,1,4,5,4.5,4,5,6,3,6,5,4,3,4,3.5,5,3,3,5,3,5,3,2,4,3,5,3,6,5,4,5,4,3,3,3,6,3,6,3,6,6,5,2,5,3.5,6,3,5,5,7,5,2,3,5,4,6,5,3,5,3,6,4,3.583333333,5.333333333,3.666666667,4.5,4.833333333,4.333333333,4.833333333,5.333333333,3.666666667,78.529,4,3,4,1,5,4,3,3,2,4,3.3,3.4,3.2,4,4,5,2,3.75,5,5,5,4,5,2,4,4,3,4,4,4.090909091,0,2,3,2,3,2.666666667,A2ZUIE5KGGH11L,34,1,very good survey,9.983306885,-72.03330231
R_AhQruZfMKjwiIxz,24.216.219.184,10/16/2018 13:41,10/16/2018 13:47,5.783333334,-1,4,4,4,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,4,77.036,3,1,5,1,1,1,1,1,1,1,1.6,2.2,1,1,1,1,1,1,1,4,1,1,1,1,7,7,4,7,1,3.181818182,0,7,7,7,7,7,A2MQGU4NZZ8V0H,37,1,,38.80200195,-90.85340118
R_2s6aAeoPXLhmwYo,192.238.218.49,10/16/2018 13:36,10/16/2018 13:47,11.23333334,-1,5,6,5.5,7,6,5,7,6,6,5,5,6,5.5,6,7,6,5,7,6,5,7,6,6.5,6,7,6,7,6,6,5,6,5,5.5,6,7,6,7,6,5,6,6,5,5.5,6,7,6,7,6,6,5,6,5,5.5,6,7,6,7,6,5,6,5.666666667,6.166666667,6.833333333,6.5,5.833333333,6.666666667,6.166666667,5.666666667,5.333333333,78.248,4,4,3,2,3,3,3,3,4,4,3.3,3.2,3.4,3,4,3,4,3.5,5,4,4,3,6,4,3,5,4,3,5,4.181818182,0,5,6,5,4,5,AGXETS750OB8T,34,2,Awesome,34.19650269,-118.8188019
R_W1o6hfEaCQMXV1n,24.236.68.163,10/16/2018 13:42,10/16/2018 13:47,5.716666672,-1,7,7,7,1,1,1,1,1,4,4,7,7,7,1,1,5,5,8,4,7,7,7,7,1,1,1,1,1,4,4,7,7,7,1,1,1,1,1,4,4,7,7,7,1,1,1,1,1,4,4,7,7,7,1,1,5,1,1,4,4,7,1,1,1,2.333333333,1.666666667,2.166666667,4,4.5,77.08,5,3,5,5,5,1,1,1,1,1,2.8,4.6,1,1,1,1,3,1.5,2,4,2,2,1,2,6,4,4,4,6,3.363636364,0,4,4,4,7,5,A3ESZWJBD8M1Z,49,1,,35.92790222,-84.08519745
R_28C0pAljnnQFY1o,73.246.173.251,10/16/2018 13:40,10/16/2018 13:47,7.583333335,-1,4,1,2.5,8,8,8,8,8,6,7,4,2,3,7,7,7,7,7,6,7,4,3,3.5,6,6,6,6,6,6,6,4,3,3.5,6,6,6,6,6,6,6,4,3,3.5,5,6,6,6,6,5,5,4,4,4,4,4,6,6,5,5,5,3.333333333,6,6.166666667,6.083333333,6.5,6.5,6.333333333,5.666666667,6,77.021,5,5,5,5,5,4,3,4,2,2,4,5,3,4,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,0,5,3,6,6,5,A5WSMU54D02XN,34,1,,41.84829712,-87.62909698
R_1isMQnl1hJtT7rH,73.43.61.230,10/16/2018 13:44,10/16/2018 13:48,3.833333328,1,6,7,6.5,7,8,7,7,8,6,5,4,3,3.5,7,7,6,8,7,5,6,3,7,5,6,7,8,6,6,5,4,4,3,3.5,6,4,5,7,6,5,3,5,3,4,6,5,4,7,6,3,4,4,5,4.5,6,4,5,4,4,4,3,4.5,6.333333333,5.833333333,6.083333333,5.833333333,6.5,6.166666667,4.666666667,4.166666667,77.133,3,4,4,2,4,5,4,5,2,4,3.7,3.4,4,4,4,2,5,3.75,6,5,5,7,4,3,4,6,4,5,2,4.636363636,0,4,4,4,4,4,AQNX2JGQQ73HB,58,2,,33.78649902,-84.44539642
R_6hFwKpXreGxg7F7,66.91.245.82,10/16/2018 13:44,10/16/2018 13:49,4.183333337,1,4,2,3,6,3,6,7,4,3,5,6,2,4,8,4,7,7,5,5,3,2,4,3,1,6,3,8,5,4,6,2,2,2,3,5,1,6,3,4,3,4,2,3,5,3,1,7,3,4,7,3,6,4.5,4,3,7,7,3,5,4,3.25,4.5,4,4.25,4.166666667,7,3.833333333,4.166666667,4.666666667,77.029,4,1,1,4,4,2,2,5,2,5,3,2.8,3.2,5,4,2,4,3.75,3,6,2,2,2,4,1,2,5,3,6,3.272727273,0,2,2,1,5,2.666666667,A2QMHQXR8K4VJ2,23,2,,21.35319519,-157.9268951
R_31sGUcH5rx4WvvN,99.90.166.95,10/16/2018 13:44,10/16/2018 13:49,4.76666667,1,4,4,4,1,1,5,4,5,1,4,4,4,4,3,3,3,3,5,1,4,4,4,4,1,1,4,5,5,1,4,4,4,4,4,4,6,6,6,1,5,4,4,4,1,1,5,3,3,1,3,4,4,4,1,1,6,3,3,1,4,4,1.833333333,1.833333333,1.833333333,4.833333333,4,4.5,1,4,77.109,5,5,5,5,5,2,4,2,3,4,4,5,3,4,4,4,5,4.25,1,2,4,1,1,1,6,5,5,5,5,3.272727273,0,2,2,2,2,2,AYYBMS4XQJ9AP,31,2,,27.53909302,-80.40519714
R_2uWY5RgTbTVmGsM,174.55.89.139,10/16/2018 13:37,10/16/2018 13:49,12.23333333,1,7,7,7,6,6,6,6,6,1,6,7,7,7,6,6,7,7,8,1,7,7,7,7,5,5,5,5,5,1,7,7,7,7,6,6,6,6,6,1,7,7,7,7,5,5,5,5,5,1,7,7,7,7,3,3,3,3,3,1,5,7,5.166666667,5.166666667,5.166666667,5.333333333,5.333333333,5.5,1,6.5,77.061,5,4,5,5,5,4,4,4,4,4,4.4,4.8,4,4,4,4,4,4,7,6,7,7,7,7,7,6,7,3,7,6.454545455,0,2,2,2,2,2,A1T208Y507O4RS,38,2,,39.76010132,-76.67479706
R_3NPbodnsI3fVFbk,50.97.232.186,10/16/2018 13:43,10/16/2018 13:49,6.216666664,-1,4,4,4,1,1,8,7,1,4,7,4,4,4,7,1,1,8,8,4,7,4,4,4,1,1,1,8,1,4,7,4,4,4,7,1,1,8,8,4,7,4,4,4,7,1,1,8,7,4,7,4,4,4,5,1,8,5,1,4,7,4,4.666666667,1,2.833333333,3.333333333,7.333333333,4.333333333,4,7,77.007,5,5,1,1,5,3,5,3,3,3,3.4,3.4,3.4,5,5,5,5,5,4,6,6,6,6,6,5,6,6,5,2,5.272727273,0,5,5,5,5,5,A2GA29WTMFW2W,38,1,,37.33880615,-121.8914032
R_3GE55hA52f8cDjE,35.136.249.161,10/16/2018 13:46,10/16/2018 13:50,4.283333329,-1,4,3,3.5,6,4,3,6,6,5,4,3,5,4,4,6,5,4,5,5,4,4,5,4.5,4,7,7,5,5,4,3,5,4,4.5,5,7,6,4,5,5,4,3,4,3.5,6,6,5,7,4,5,4,2,4,3,6,7,4,4,6,5,5,3.833333333,5.166666667,6.166666667,5.666666667,5,5,5.166666667,4.833333333,4,77.086,2,3,2,3,4,3,3,2,3,4,2.9,2.8,3,4,2,4,3,3.25,5,4,6,3,3,3,5,5,3,4,4,4.090909091,0,5,3,4,4,3.666666667,A3BXT78QXFC6F3,32,2,,39.7684021,-86.15799713
R_2CexrONXRgelSSB,104.151.174.16,10/16/2018 13:43,10/16/2018 13:50,6.899999999,-1,6,7,6.5,8,7,7,8,8,7,7,7,7,7,8,7,8,8,7,7,7,7,7,7,8,7,8,7,8,7,7,7,6,6.5,8,7,7,8,8,7,7,6,7,6.5,8,7,8,7,8,7,7,7,6,6.5,8,7,8,7,8,7,7,6.666666667,8,7,7.5,7.666666667,7.5,7.833333333,7,7,77.15,4,5,1,2,4,5,5,4,5,5,4,3.2,4.8,4,5,5,4,4.5,7,6,6,6,2,6,7,6,7,7,1,5.545454545,0,7,6,6,7,6.333333333,AXYBTJM6YO30V,26,2,no,43.66059875,-70.2589035
R_3HHpNDTBrJEoqBy,98.66.39.47,10/16/2018 13:45,10/16/2018 13:50,5.149999999,-1,4,4,4,5,5,6,5,5,4,5,4,4,4,5,5,5,5,6,4,5,4,4,4,5,5,5,5,5,4,5,4,4,4,5,5,5,5,5,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4.666666667,4.666666667,4.666666667,4.833333333,4.666666667,4.833333333,4,5,77.178,3,3,3,4,3,3,4,3,3,3,3.2,3.2,3.2,4,3,3,4,3.5,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,A2TCV4URAGNFEO,30,1,none,35.9250946,-88.76879883
